source_page,file_url,label,file_type,school,subject,grade,term
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,http://203.71.221.48:9080/banner/2023banner/111-ch%E5%B0%8F%E5%85%AD%E8%80%83%E5%8F%A4.pdf,111年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,111年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,http://203.71.221.48:9080/banner/2023banner/111-en%E5%B0%8F%E5%85%AD%E8%80%83%E5%8F%A4.pdf,111年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,111年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110ma-a.pdf,110年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,110年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110ch-a.pdf,110年小六國文A卷試題.pdf,pdf,崑山中學小六試題,國文,6,110年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110en-a.pdf,110年小六英文A卷試題.pdf,pdf,崑山中學小六試題,英文,6,110年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110ma-b.pdf,110年小六數學B卷試題.pdf,pdf,崑山中學小六試題,數學,6,110年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110ch-b.pdf,110年小六國文B卷試題.pdf,pdf,崑山中學小六試題,國文,6,110年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/110en-b.pdf,110年小六英文B卷試題.pdf,pdf,崑山中學小六試題,英文,6,110年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/109ma.pdf,109年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,109年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/109ch.pdf,109年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,109年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/109en.pdf,109年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,109年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/108ma.pdf,108年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,108年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/108ch.pdf,108年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,108年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/108en.pdf,108年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,108年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/107ma.pdf,107年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,107年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/107ch.pdf,107年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,107年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/107en.pdf,107年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,107年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106ma-b.pdf,106年小六數學B卷試題.pdf,pdf,崑山中學小六試題,數學,6,106年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106ch-b.pdf,106年小六國文B卷試題.pdf,pdf,崑山中學小六試題,國文,6,106年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106en-b.pdf,106年小六英文B卷試題.pdf,pdf,崑山中學小六試題,英文,6,106年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106ma-a.pdf,106年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,106年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106ch-a.pdf,106年小六國文A卷試題.pdf,pdf,崑山中學小六試題,國文,6,106年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/106en-a.pdf,106年小六英文A卷試題.pdf,pdf,崑山中學小六試題,英文,6,106年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ma-b.pdf,105年小六數學B卷試題.pdf,pdf,崑山中學小六試題,數學,6,105年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ch-b.pdf,105年小六國文B卷試題.pdf,pdf,崑山中學小六試題,國文,6,105年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105en-b.pdf,105年小六英文B卷試題.pdf,pdf,崑山中學小六試題,英文,6,105年 / B卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ma-a-2.pdf,105年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,105年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ch-a.pdf,105年小六國文A卷試題.pdf,pdf,崑山中學小六試題,國文,6,105年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105en-a.pdf,105年小六英文A卷試題.pdf,pdf,崑山中學小六試題,英文,6,105年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ma.pdf,105年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,105年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105ch.pdf,105年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,105年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/105en.pdf,105年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,105年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/104ma.pdf,104年小六數學A卷試題.pdf,pdf,崑山中學小六試題,數學,6,104年 / A卷
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/104ch.pdf,104年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,104年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/104en.pdf,104年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,104年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/103_math.pdf,103年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,103年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/103_ch.pdf,103年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,103年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/103_eng.pdf,103年小六英文試題.pdf,pdf,崑山中學小六試題,英文,6,103年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/102_math.pdf,102年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,102年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/102_chinese.pdf,102年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,102年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/101_math.pdf,101年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,101年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/101_chinese.pdf,101年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,101年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/101_ns.pdf,101年小六自然試題.pdf,pdf,崑山中學小六試題,自然,6,101年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/100_math.pdf,100年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,100年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/100_chinese.pdf,100年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,100年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/100_ns.pdf,100年小六自然試題.pdf,pdf,崑山中學小六試題,自然,6,100年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/99_math.pdf,99年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,99年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/99_chinese.pdf,99年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,99年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/99_ns.pdf,99年小六自然試題.pdf,pdf,崑山中學小六試題,自然,6,99年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/98_math.pdf,98年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,98年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/98_chinese.pdf,98年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,98年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/98_ns.pdf,98年小六自然試題.pdf,pdf,崑山中學小六試題,自然,6,98年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/97_math.pdf,97年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,97年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/97_chinese.pdf,97年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,97年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/97_ns.pdf,97年小六自然試題.pdf,pdf,崑山中學小六試題,自然,6,97年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/96_Math.pdf,96年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,96年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/96_Chinese.pdf,96年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,96年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/95_Math.pdf,95年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,95年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/95_Chinese.pdf,95年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,95年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/94_Math.pdf,94年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,94年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/94_Chinese.pdf,94年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,94年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/93_Math.pdf,93年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,93年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/93_Chinese.pdf,93年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,93年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/92_Math.pdf,92年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,92年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/92_Chinese.pdf,92年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,92年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/91_Math.pdf,91年小六數學試題.pdf,pdf,崑山中學小六試題,數學,6,91年
https://www.kmsh.tn.edu.tw/km107/edu_g6exam.htm,https://www2.kmsh.tn.edu.tw/banner/2020banner/91_Chinese.pdf,91年小六國文試題.pdf,pdf,崑山中學小六試題,國文,6,91年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/111-chi.pdf,111年小六國文試題.pdf,pdf,台南慈濟高中小六菁英盃,國文,6,111年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/111-eng.pdf,111年小六英文試題.pdf,pdf,台南慈濟高中小六菁英盃,英文,6,111年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/111-math.pdf,111年小六數學試題.pdf,pdf,台南慈濟高中小六菁英盃,數學,6,111年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/110-chi.pdf,110年小六國文試題.pdf,pdf,台南慈濟高中小六菁英盃,國文,6,110年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/110-eng.pdf,110年小六英文試題.pdf,pdf,台南慈濟高中小六菁英盃,英文,6,110年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/110-math.pdf,110年小六數學試題.pdf,pdf,台南慈濟高中小六菁英盃,數學,6,110年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/109-chi.pdf,109年小六國文試題.pdf,pdf,台南慈濟高中小六菁英盃,國文,6,109年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/109-eng.pdf,109年小六英文試題.pdf,pdf,台南慈濟高中小六菁英盃,英文,6,109年
https://www.tcsh.tn.edu.tw/AcadCamping.aspx,https://www.tcsh.tn.edu.tw/files/teaching_affairs/109-math.pdf,109年小六數學試題.pdf,pdf,台南慈濟高中小六菁英盃,數學,6,109年
https://www.jwsh.tp.edu.tw/TC/page.aspx?mid=318,https://www.jwsh.tp.edu.tw/upload/318/2020090115103325792.zip,相關檔案：小六評量歷屆試題105-108zip壓縮檔-景文,zip,景文中學小六評量,,6,105-1
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHpNRE0yTVRSZk5UTTVOamczTTE4d09UVTJNaTV3WkdZPQ==&fname=0054ROB0RKSSTXHHA4XSTS34MK303535SSB040ICIHXTTSQPUWA4QO54FH54JGOKWWTSHDHHDG04NKYWKONKMOHCRKMOMPWSTXYTA4FC14FGVS45ECGCXSGHUS44GGYX50NO50TXXSPKWSICUSVWOKMPHD35QPFGWS30OPB414GGSTUSNOSSUX054410EGSXQO1450YSOPJCRKYS21XTLKB5POMKOPB400SSPKROKK04POPO&cg=2765,2024新生潛能測驗-語文科(完整版).pdf,pdf,延和國中小六潛能測驗,國文,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHpNRE0yTVRaZk9EVTFNalkxWHpBNU5UWXlMbkJrWmc9PQ==&fname=0054ROB0RKSSTXHHA4XSTS34MK303535SSB040ICIHXTTSQPUWA4QO54FH54JGOKWWTSHDHHDG04NKYWKONKMOHCRKMOMPWSTXYTA4FC14FGVS45ECOKWX5044XWCCKKEDNO4134XSTWWSICUSVWOKMPHD35QPFGWS30OPB414GGSTUSNOSSUX054410EGSXQO1450YSOPJCRKYS21XTLKB5POMKOPB400SSPKROKK04POPO&cg=2765,2024新生潛能測驗-數理科(完整版).pdf,pdf,延和國中小六潛能測驗,,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURkZk9UTTRNalkzTUY4Mk1ETXpOQzV3WkdZPQ==&fname=WW54RPOKNPSS41KKHCLKUSJGPKMOWT14YSB0YSGCQPGDLK40OKROFCPO00OOFCEGPOPOB5XXA404ROJGKOSWTSLODGB0ICLK00RLXWA0UW2001VWFH10XSFCSSXWOO25DGA0XWZWZSKODCWS50B0WSXSTXGDQPTWPOECZS0114LKRKUSVW44LPYXIG1041ZWIG30TSMOKLEGFHIGMLUXJGB0SWYWJGFCSSPOROFCYWKK41IHWW04DHHG&cg=2765,109小六學生學力檢測模擬測驗-國語.pdf,pdf,延和國中小六潛能測驗,國文,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURoZk1qUTFOVGd6T1Y4Mk1ETXpOQzV3WkdZPQ==&fname=WW54RPOKNPSS41KKHCLKUSJGPKMOWT14YSB0YSGCQPGDLK40OKROFCPO00OOFCEGPOPOB5XXA404ROJGKOSWTSLODGB0ICLK00RLXWA0UW2001VWFH10XSFCSSXWOO25DGA0XWZWZSKODCWS50B0WSXSTXGDQPTWPOECZS0114LKRKUSVW44LPYXIG1041ZWTWB4MK2520ROB1MO21MPROVS14B4JG45SSPOROFCYWKK41IHWW04DHHG&cg=2765,109小六學生學力檢測模擬測驗-數學.pdf,pdf,延和國中小六潛能測驗,數學,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURGZk5qVTVPREV5TlY4Mk1ETXpNeTV3WkdZPQ==&fname=WW54RPOKNPSSA1KKLOLKTSXTZSB4WT24WSJCCCGCCCUXXW40YSYWA054WWOOFGOKSSWWDH15DG04FCLOFCOK40YSYSRK35GCQP3504B0UWYWWXUW50OOA0A0TWPOXXKKEDNOUW34MKMOWSICDGNO04MPQPRLPKQPROECUSQOWSTSRKB0DGTSPLJHEDXWPK10&cg=2765,108新生入學考-英語(含答).pdf,pdf,延和國中小六潛能測驗,英文,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURKZk56TTFNRGsyWHpZd016TXpMbkJrWmc9PQ==&fname=WW54RPOKNPSSA1KKLOLKRKJG50PK25LOYSFGIC24CC05FG40FCNKEGEGWSLKFGSSNOTSDDZXDGEGEGICMKNKTSKOKL34MKICVXVXXWTS34MKB001USSSYWFCRKXWOO25DGA0DGWTVWKO40WSWS34WSMKJDGDQPFGLKB4ZSTW00ECGH50ICWWGDXX0004B4XWQOB4GCKKYSEGRKMP21XTLKB5POMKOPB400SSPKROKK04POPO&cg=2765,108潛能測驗 數學第一部分 答.pdf,pdf,延和國中小六潛能測驗,數學,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TUROZk1qSTBORGszT1Y4Mk1ETXpOQzV3WkdZPQ==&fname=WW54RPOKNPSSA1KKLOLKRKJG50PK25LOYSFGIC24CC05FG40FCNKEGEGWSLKFGSSNOTSDDZXDGEGEGICMKNKTSKOKL34MKICVXVXXWTS34MKB001USSSYWFCRKXWOO25DGA0DGWTVWDG4035WS34WSMKJDGDQPFGLKB4ZSTW00ECGH50ICWWGDXX0004B4XWQOB4GCKKYSEGRKMP21XTLKB5POMKOPB400SSPKROKK04POPO&cg=2765,108潛能測驗 數學第二部分 答.pdf,pdf,延和國中小六潛能測驗,數學,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURSZk9EVXhNVEkyTkY4Mk1ETXpOQzV3WkdZPQ==&fname=WW54RPOKNPSSA1KKHCLKRKZWQOTWWT14QO3435HGTX25FG40ROFCYS54WSLKFCEGPOPOB5XX2004XTLOMKSWTSGGFGMONKLK41VXXWTSSW20WXUWUSGGWXPKDGPOB510HCA0UWIGZSHC40ICDG34OKNK21GDLOA5KPUSECEG14HG01USRODC41HH4410VWYWOO14CGNPQOROQONPVXNP04RKYSB4ZWUSB0DC01SSSSWWTX10ED10NK24KO30NP00WSJCXSGCUTIDMLMLQK20FDSWECHGA0QKVW00CDHDVSTWDHDH&cg=2765,108學年新生潛能測驗試題 國語文第一部分.pdf,pdf,延和國中小六潛能測驗,國文,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl4TURWZk1UTTRNVEEyTTE4Mk1ETXpOQzV3WkdZPQ==&fname=WW54RPOKNPSSA1KKHCLKRKZWQOTWWT14QO3435HGTX25FG40ROFCYS54WSLKFCEGPOPOB5XX2004XTLOMKSWTSGGFGMONKLK41VXXWTSSW20WXUWUSGGWXPKDGPOB510HCA0UWIGZSHC40ICDG34OKNK21GDLOA5KPUSECEG14HG01USRODC41HH4410VWYWOO14CGNPQOROQONPVXNP04RKYSB4ZWUSB0DC01SSSSWWTX00WW04NK24KO30NP00WSJCXSGCUTIDMLMLQK20FDSWECHGA0QKVW00CDHDVSTWDHDH&cg=2765,108學年新生潛能測驗試題 國語文第二部分.pdf,pdf,延和國中小六潛能測驗,國文,6,
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNemt3T0ROZk1qQXpOVFUyWHprd016SXdMbkJrWmc9PQ==&fname=WW54RPOKICSS11MPHCLKWTJGRK30WT1434UWDCXSTXGDPO40NKB4OPB4LO10FGOKSSWWDH15VS0450WWVWHCTSB1KL34NOWS00RLNOA0NKNK50B4FH10XSFCSSXWOO25HCA0XWHGVWHCPONPST24YWLKUTXTQPEGA0B4YSUWOOOKGHQKSSWSZX25B004B4YW1430GCLKWSICFHMOCCGD30CCKPB4WXPOYSSSFGB020DCFDKK00JCJGMOXSMOJDHG&cg=2765,106年新生學習潛能測驗-數學第一部分.pdf,pdf,延和國中小六潛能測驗,數學,6,106年
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNemt3T0RSZk1UY3lNREl3TTE4NU1ETXlNQzV3WkdZPQ==&fname=WW54RPOKICSS11MPHCLKWTJGRK30WT1434UWDCXSTXGDPO40NKB4OPB4LO10FGOKSSWWDH15VS0450WWVWHCTSB1KL34NOWS00RLNOA0NKNK50B4FH10XSFCSSXWOO25HCA0XWHGVWHCPONPST24YWLKUTXTQPEGA0B4YSUWOOOKGHQKSSWSZX25B004B4YW1430MKLK20EGFHMOCCGD30CCKPB4WXPOYSSSFGB020DCFDKK00JCJGMOXSMOJDHG&cg=2765,106年新生學習潛能測驗-數學第二部分.pdf,pdf,延和國中小六潛能測驗,數學,6,106年
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl3T1RaZk16TTVORGcxWHpZd016TXpMbkJrWmc9PQ==&fname=WW54RPOKICSS11MPHCLKWTJGRK30WT1434UWDCXSTXGDPO40NKB4OPB4LO10FGOKSSWWDH15VS0450WWVWHCTSB1KL34NOWS00RLNOA0NKNK50B4FH10XSFCSSXWOO25HCA0XWHGVWHCPONPST24MOLKQPRLB5SSYSQOECTWOOKK10FCUSQOZX25B004B4YW1430GCLKWSICFHMOCCGD30CCKPB4WXPOYSSSFGB020DCFDKK00JCJGMOXSMOJDHG&cg=2765,106年新生學習潛能測驗-語文第一部分.pdf,pdf,延和國中小六潛能測驗,國文,6,106年
"https://ehjhs.ntct.edu.tw/p/406-1012-298582,r787.php",https://ehjhs.ntct.edu.tw/app/index.php?Action=downloadfile&file=WVhSMFlXTm9MekUyTDNCMFlWOHlNVEl3T1RkZk56RTBPRFExT0Y4Mk1ETXpNeTV3WkdZPQ==&fname=WW54RPOKICSS11MPHCLKWTJGRK30WT1434UWDCXSTXGDPO40NKB4OPB4LO10FGOKSSWWDH15VS0450WWVWHCTSB1KL34NOWS00RLNOA0NKNK50B4FH10XSFCSSXWOO25HCA0XWHGVWHCPONPST24MOLKQPRLB5SSYSQOECTWOOKK10FCUSQOZX25B004B4YW1430MKLK20EGFHMOCCGD30CCKPB4WXPOYSSSFGB020DCFDKK00JCJGMOXSMOJDHG&cg=2765,106年新生學習潛能測驗-語文第二部分.pdf,pdf,延和國中小六潛能測驗,國文,6,106年
